ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Text_ID,Sentence_Number,Language_ID,OTC_ID,LGR_Conformance,Abbreviations
kilm1241a-A_04_4-saul-3,"aus tambaran ppusi uke riyo, Saul Bopule Iwan uke riyo",haus\_tambaran	ppusi	uke	riyo	Saul	Bopule	Iwan	uke	riyo,traditional.male.cult.house(TP)	second.ranking	we.EXCL	see.O.INANIM.PP	Saul	Bopule	Iwan	we.EXCL	see.O.INANIM.PP,(But) we saw the second ranking male cult house; the Saul Bopule Iwan house we saw.,A_04_4-saul,3,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""EXCL"": ""exclusive"", ""INANIM"": ""inanimate"", ""PP"": ""punctual past""}"
kilm1241a-A_04_4-saul-4,ke kiriyapno kaikai kero oso kiniyo ukeno,uke	k-riye-p-no	kaikai	kep=ro	oso	kiniyo	uke-no,we.EXCL	SUB-see.O.INANIM-PC-CO	food(TP)	3SG.POSS=EMPH	more	all	jointly-eat.PP,"In the presence (of this cult house) food is abundant. We ate together all (sorts of food).'\footnote{That means, the cult(house) with its rituals was the source of food abundance.",A_04_4-saul,4,kilm1241,kilm1241a,WORD_ALIGNED,"{""EXCL"": ""exclusive"", ""SUB"": ""subordinating"", ""INANIM"": ""inanimate"", ""PC"": ""continuous past"", ""CO"": ""connective"", ""TP"": ""from Tok Pisin"", ""SG"": ""singular"", ""POSS"": ""possessive"", ""EMPH"": ""emphatic"", ""PP"": ""punctual past""}"
kilm1241a-A_04_4-saul-5,"aikai ukeno nakap, kaikai kep kiniyo",kaikai	uke-no	nake-p	kaikai	kep	kiniyo,food(TP)	we.EXCL-INS	stay-PC	food(TP)	3SG.POSS	many,Food was staying with us. (The culthouse's food) variety was plentiful.,A_04_4-saul,5,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""EXCL"": ""exclusive"", ""INS"": ""instrumental"", ""PC"": ""continuous past"", ""SG"": ""singular"", ""POSS"": ""possessive""}"
kilm1241a-A_04_4-saul-6,"ke nako, kaikai sosolo polinakap",uke	nako	kaikai	sosolo	poli-nake-p,we.EXCL	be.born	food(TP)	like.this	be.there-DUR-PC,"We were born, and food like this was always around.",A_04_4-saul,6,kilm1241,kilm1241a,WORD_ALIGNED,"{""EXCL"": ""exclusive"", ""TP"": ""from Tok Pisin"", ""DUR"": ""durative"", ""PC"": ""continuous past""}"
kilm1241a-A_04_4-saul-7,"aikai kusono nakap, kusono nakap",kaikai	kuso-no	nake-p	kuso-no	nake-p,food(TP)	always-INS	stay-PC	always-INS	stay-PC,"There used to be always something to eat, always.'\footnote{The verb \textit{nake} `stay, sit, live' which is used for living entities hints at animals for hunting.",A_04_4-saul,7,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""INS"": ""instrumental"", ""PC"": ""continuous past""}"
kilm1241a-A_04_4-saul-8,uai yena pulo yilau ukepiyo,buai	yena	pulo	yilau	uke-pi-yo,white.people	people	come.PP	place	we.EXCL-POSS-LOC,(Then) the white people came to our place.,A_04_4-saul,8,kilm1241,kilm1241a,WORD_ALIGNED,"{""PP"": ""punctual past"", ""EXCL"": ""exclusive"", ""POSS"": ""possessive"", ""LOC"": ""locative""}"
kilm1241a-A_04_4-saul-9,"iyopuno kupulapno ukenakap, misin pulap",riyopuno	k-pule-p-no	uke-nake-p	misin	pulap,then	SUB-come-PC-CO	jointly-live-PC	mission	be.filled(TP),Then ... Having come they lived with us and the mission became crowded.,A_04_4-saul,9,kilm1241,kilm1241a,WORD_ALIGNED,"{""SUB"": ""subordinating"", ""PC"": ""continuous past"", ""CO"": ""connective"", ""TP"": ""from Tok Pisin""}"
kilm1241a-A_04_4-saul-10,"ilau kipiyapno bo aipiro uke muelien, ukero malo",yilau	k-piye-p-no	bo	ai-pi=ro	uke	mueli-en	uke=ro	malo,place	SUB-take-PC-CO	word	father-POSS=EMPH	we.EXCL	talk.to-NSG.OR.PP	we.EXCL=EMPH	hear.PP,"Having settled down, they proclaimed the word of God to us, and we heard it ourselves.'\footnote{Note that the coming of the whites is referred to by the same verb \textit{piye} `take' as the appropriation of land by the people's ancestor Si (cf. \textref{sc0202} above).",A_04_4-saul,10,kilm1241,kilm1241a,WORD_ALIGNED,"{""SUB"": ""subordinating"", ""PC"": ""continuous past"", ""CO"": ""connective"", ""POSS"": ""possessive"", ""EMPH"": ""emphatic"", ""EXCL"": ""exclusive"", ""NSG"": ""non-singular"", ""OR"": ""recipient object"", ""PP"": ""punctual past""}"
kilm1241a-A_04_4-saul-11,"imike uke ar malo ai bo. Uke so nakap, uke sosolo nakap bipo",kimike	uke	ar	malo	ai	bo	uke	so	nake-p	uke	sosolo	nake-p	bipo,before	we.EXCL	NEG	hear.PP	father	word	we.EXCL	like	live-PC	we.EXCL	like.this	live-PC	before(TP),"Before, we didn't know the word of God. We were living, we simply lived.",A_04_4-saul,11,kilm1241,kilm1241a,WORD_ALIGNED,"{""EXCL"": ""exclusive"", ""NEG"": ""negation"", ""PP"": ""punctual past"", ""PC"": ""continuous past"", ""TP"": ""from Tok Pisin""}"
kilm1241a-A_04_4-saul-12,"i bo uke kipiyapno, ou, bo maki savepoli",ai	bo	uke	k-piye-p-no	ou	bo	maki	save\_poli,father	word	we.EXCL	SUB-take-PC-CO	yes	word	good	have.as.knowledge,"Having accepted the word of God, yes, we (then) had knowledge of a good word.",A_04_4-saul,12,kilm1241,kilm1241a,WORD_ALIGNED,"{""EXCL"": ""exclusive"", ""SUB"": ""subordinating"", ""PC"": ""continuous past"", ""CO"": ""connective""}"
kilm1241a-A_04_4-saul-13,"ipo bo uke ba piyap, uke sosolo nakap",bipo	bo	uke	ba	piye-p	uke	sosolo	nake-p,before(TP)	word	we.EXCL	NEG.EMPH	take-PC	we.EXCL	like.this	live-PC,"Before we weren't aware of the word (of God), we were just living.",A_04_4-saul,13,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""EXCL"": ""exclusive"", ""NEG"": ""negation"", ""EMPH"": ""emphatic"", ""PC"": ""continuous past""}"
kilm1241a-A_04_4-saul-14,"mkapuno kaikai mono arka loro, arka loro",emkapuno	kaikai	mono	arka	lo=ro	arka	lo=ro,some.time.before	food(TP)	road	where	go.PP=EMPH	where	go.PP=EMPH,"Where did the food sources go some time ago, where did (the food) go?",A_04_4-saul,14,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""PP"": ""punctual past"", ""EMPH"": ""emphatic""}"
kilm1241a-A_04_4-saul-15,"i kopi, nuni kopi, memi kopi muelipi: ``Bese makina yasiye, ral makina yasiye, yesi makina yasiye, yala de monanem.'",ai	ko-pi	nuni	ko-pi	memi	ko-pi	muel-ipi	bese	maki-na	yasiye	ral	makina	yasiye	yesi	maki-na	yasiye	yala	de	mona-ni-m,father	1SG-POSS	maternal.uncle	1SG-POSS	grandmother	1SG-POSS	talk.to-1SG.OR	tulip	good-ADV	plant	kind.of.tree	good-ADV	plant	aibika	good-ADV	plant	MOD	you	IRR-eat-IRR,"My father, my uncle, my grandmother, they tell me: ``Plant \textit{tulip}-trees, plant \textit{ral}-trees, plant \textit{aibika}-shrubs, (do that) properly, otherwise you will not eat (vegetables).”",A_04_4-saul,15,kilm1241,kilm1241a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive"", ""OR"": ""recipient object"", ""ADV"": ""adverbial"", ""MOD"": ""modal"", ""IRR"": ""irrealis""}"
kilm1241a-A_04_4-saul-16,"aikai oke ko wili, yala kûnam, yala sepolam",kaikai	o-ke	ko	wili	yala	kûne-m	yala	sepole-m,food(TP)	PROX-APH	I	carry	now	go.down-POS	now	vanish-POS,"This (kind of) food I carry (home from the garden), will soon become less and soon disappear.",A_04_4-saul,16,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""PROX"": ""proximal"", ""APH"": ""anaphor"", ""POS"": ""possibility""}"
kilm1241a-A_04_4-saul-17,"`Biopo makina yai, kakaruk makina yai, de mek ino ire.'",biopo	maki-na	yai	kakaruk	maki-na	yai	de	mek	i-no	ire,domesticated.pig	good-ADV	take.care.of	chicken(TP)	good-ADV	take.care.of	you	mouth	DIST-INS	make.feel.good,"{``}Take good care of the pigs, take good care of the chicken, then you will have a  sweet mouth.”",A_04_4-saul,17,kilm1241,kilm1241a,WORD_ALIGNED,"{""ADV"": ""adverbial"", ""TP"": ""from Tok Pisin"", ""DIST"": ""distal"", ""INS"": ""instrumental""}"
kilm1241a-A_04_4-saul-18,aikai ke yala basepolopisiko. Ari. Kaikai arka loro,kaikai	ke	yala	ba-sepole-pisi-ko	ari	kaikai	arka	lo=ro,food(TP)	TOP	now	FAC-vanish-CPL-FAC	no	food(TP)	where	go.PP=EMPH,"Now the food has vanished completely, oh no, where did the food go?",A_04_4-saul,18,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""TOP"": ""topic"", ""FAC"": ""resultative/factual"", ""CPL"": ""completive"", ""PP"": ""punctual past"", ""EMPH"": ""emphatic""}"
kilm1241a-A_04_4-saul-19,"aikai bepu noro, bi noro, ari. Bipo ke epeyo polip",kaikai	bepu	no=ro	bi	no=ro	ari	bipo	ke	epeyo	poli-p,food(TP)	sago.grub	eat.PP=EMPH	pig	eat.PP=EMPH	no	before(TP)	APH	openly	be.there-PC,"The food we ate was sago grubs, pigs. Not anymore. Back then this food was abundant.",A_04_4-saul,19,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""PP"": ""punctual past"", ""EMPH"": ""emphatic"", ""APH"": ""anaphor"", ""PC"": ""continuous past""}"
kilm1241a-A_04_4-saul-20,"aikai kana walpuap, wal kana walpuap, bermepu due bepu kana walpuap. Ukero nep",kaikai	kana	walpue-p	wal	kana	walpue-p	bermepu	due	bepu	kana	walpue-p	uke=ro	ni-p,food(TP)	quickly	spread.about-PC	fish	quickly	spread.about-PC	kind.of.sago.grub	sago	kind.of.sago.grub	quickly	spread.about-PC	we.EXCL=EMPH	eat-PC,"Food was spreading quickly, the fish were spreading quickly, the sago grubs, cultivated sago grubs were spreading quickly. We were eating (more than enough).",A_04_4-saul,20,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""PC"": ""continuous past"", ""EXCL"": ""exclusive"", ""EMPH"": ""emphatic""}"
kilm1241a-A_04_4-saul-21,"alaka ari. Kaikai mi klokni, mi ukero klokni ni",yalaka	ari	kaikai	mi	klokni	mi	uke=ro	klokni	ni,now	no	food(TP)	again	one	again	we.EXCL=EMPH	one	eat,"Nowadays, instead of abundance, there is one piece of food (left). (Being hungry) we eat just one piece.",A_04_4-saul,21,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""EXCL"": ""exclusive"", ""EMPH"": ""emphatic""}"
kilm1241a-A_04_4-saul-22,loknina sepiyowolopisiko,klokni-na	sepiye-wole-pisi-ko,one-ADV	take.away-move.further-CPL-RTS,"Occasionally, there was a complete lack (of food) in all places.'\footnote{There is indeed a severe shortage of faunal food resources. A piece of game is found only occasionally. This is caused by the intrusion of the logging companies and the destruction of the primary forest.",A_04_4-saul,22,kilm1241,kilm1241a,WORD_ALIGNED,"{""ADV"": ""adverbial"", ""CPL"": ""completive"", ""RTS"": ""relative tense""}"
kilm1241a-A_04_4-saul-23,uai kupulapno moni mipulo,buai	k-pule-p-no	moni	mi-pulo,white.people	SUB-come-PC-CO	money(TP)	ITER-come.PP,"After the white people came, more and more money came in.",A_04_4-saul,23,kilm1241,kilm1241a,WORD_ALIGNED,"{""SUB"": ""subordinating"", ""PC"": ""continuous past"", ""CO"": ""connective"", ""TP"": ""from Tok Pisin"", ""ITER"": ""iterative"", ""PP"": ""punctual past""}"
kilm1241a-A_04_4-saul-24,"re mile, ikoina melippue moni",ere	mi-le	ikoina	melippue	moni,here	ITER-go	much	carry.up.PL.O	money(TP),"Here it goes and goes, the price (for food) is increasing considerably.",A_04_4-saul,24,kilm1241,kilm1241a,WORD_ALIGNED,"{""ITER"": ""iterative"", ""PL"": ""plural"", ""TP"": ""from Tok Pisin""}"
kilm1241a-A_04_4-saul-25,"ala ko ikoina ar ni, ar ni. Kaikai buaipi moni ikoiele",yala	ko	ikoina	ar	ni	ar	ni	kaikai	buai-pi	moni	ikoiele,now	I	much	NEG	eat	NEG	eat	food(TP)	white.people-POSS	money(TP)	very.big,Now I don't eat. White people's food is very expensive.,A_04_4-saul,25,kilm1241,kilm1241a,WORD_ALIGNED,"{""NEG"": ""negation"", ""TP"": ""from Tok Pisin"", ""POSS"": ""possessive""}"
kilm1241a-A_04_4-saul-26,"ke sosolo mape, moni aska",uke	sosolo	mape	moni	aska,we.EXCL	like.this	live.PL	money(TP)	none,We live like this. We have no money.,A_04_4-saul,26,kilm1241,kilm1241a,WORD_ALIGNED,"{""EXCL"": ""exclusive"", ""PL"": ""plural"", ""TP"": ""from Tok Pisin""}"
kilm1241a-A_04_4-saul-27,"ke dilipeli, uke ikoina nip",uke	d-lipeli	uke	ikoina	ni-p,we.EXCL	LKH-find	we.EXCL	much	eat-PC,"If we earned (money), we would eat a lot.",A_04_4-saul,27,kilm1241,kilm1241a,WORD_ALIGNED,"{""EXCL"": ""exclusive"", ""LKH"": ""likelihood"", ""PC"": ""continuous past""}"
kilm1241a-A_05_4-wap-1,"a kep nomayo, ki niulipoko. Epe kepro dop kemiye. Ba pul aska, pul baslaupoko",ba	kep	ni-mayo	ki	ni-uli-pi-ko	epe	kep=ro	dop\_kemiye	ba	pul	aska	pul	ba-slau-pi-ko,breast	3SG.POSS	eat-MAL.PP	APH	eat-PROG-LV-RTS	mother	3SG.POSS=EMPH	feel.tired	breast	liquid	none	liquid	FAC-dry-LV-FAC,"She sucked her (mother's) breasts. She indulged in sucking them. Her mother is tired (of this). There is no milk (any more), the breasts have dried up.",A_05_4-wap,1,kilm1241,kilm1241a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive"", ""MAL"": ""malefactive"", ""PP"": ""punctual past"", ""APH"": ""anaphor"", ""PROG"": ""progressive"", ""LV"": ""light verb"", ""RTS"": ""relative tense"", ""EMPH"": ""emphatic"", ""FAC"": ""resultative/factual""}"
kilm1241a-A_05_4-wap-2,"pe aino dop kemiye. Epe aino yilau bayo yilau bayo ilo, riyo inakap",epe	ai-no	dop\_kemiye	epe	ai-no	yilau	ba-yo	yilau	ba-yo	i-lo	ri-yo	i-nake-p,mother	father-INS	feel.tired	mother	father-INS	place	other-LOC	place	other-LOC	DU.S-go.PP	DIST-LOC	DU.S-stay-PC,"Mother and father are tired of this. The parents went to another place, to another place. There they were staying.",A_05_4-wap,2,kilm1241,kilm1241a,WORD_ALIGNED,"{""INS"": ""instrumental"", ""LOC"": ""locative"", ""DU"": ""dual"", ""PP"": ""punctual past"", ""DIST"": ""distal"", ""PC"": ""continuous past""}"
kilm1241a-A_05_4-wap-3,uri kama uliyopanai. Ruri ki kama nakap. Wor bi sû wapenoi,ruri	kama	uliyepana-i	ruri	ki	kama	nake-p	wor	bi	sû	wape-no-i,child	alone	abandon.PP-DU.A	child	APH	alone	stay-PC	dog	meat	fire	put.together-3SG.OR.PP-DU.A,"They abandoned the child. The child was staying alone. They left a dog, meat, and fire for her.",A_05_4-wap,3,kilm1241,kilm1241a,WORD_ALIGNED,"{""PP"": ""punctual past"", ""DU"": ""dual"", ""APH"": ""anaphor"", ""PC"": ""continuous past"", ""SG"": ""singular"", ""OR"": ""recipient object""}"
kilm1241a-A_05_4-wap-4,"pe aino sepuei. Ruri roipiro wokoi, rowonakeip",epe	ai-no	sepue-i	ruri	roipi=ro	woko-i	ro=wo-nake-i-p,mother	father-INS	run.away-DU.S	child	boy=EMPH	go.together.with.PP-DU.A	EMPH=ACCOM-stay-DU.S-PC,"Mother and father walk away. They took the (other) child, the boy, with them. They were staying together with him.",A_05_4-wap,4,kilm1241,kilm1241a,WORD_ALIGNED,"{""INS"": ""instrumental"", ""DU"": ""dual"", ""EMPH"": ""emphatic"", ""PP"": ""punctual past"", ""ACCOM"": ""accompaniment"", ""PC"": ""continuous past""}"
kilm1241a-A_05_4-wap-5,"uri riyo puloro, rumkari riyo puloro. Wonip yipyo paeau",ruri	ri-yo	pulo=ro	rumkari=ro	ri-yo	pulo=ro	woni-p	yip-yo	paeau,child	DIST-LOC	come.PP=EMPH	girl=EMPH	DIST-LOC	come.PP=EMPH	call-PC	house-LOC	arrive,"The child came there, the girl came there. She was calling out and arrived at the house.",A_05_4-wap,5,kilm1241,kilm1241a,WORD_ALIGNED,"{""DIST"": ""distal"", ""LOC"": ""locative"", ""PP"": ""punctual past"", ""EMPH"": ""emphatic"", ""PC"": ""continuous past""}"
kilm1241a-A_05_4-wap-6,"`Ari, epe kopi ar nake, ai kopi ar nake, disei kopi ar nake. Balok, bamolko.'",ari	epe	ko-pi	ar	nake	ai	ko-pi	ar	nake	disei	ko-pi	ar	nake	ba-le-ko	ba-mole-ko,no	mother	1SG-POSS	NEG	sit	father	1SG-POSS	NEG	sit	brother	1SG-POSS	NEG	sit	FAC-go-FAC	FAC-go.PL-FAC,"No, my mother isn't there, my father isn't there, my brother isn't there. He has gone. They have left (for good).",A_05_4-wap,6,kilm1241,kilm1241a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessive"", ""NEG"": ""negation"", ""FAC"": ""resultative/factual"", ""PL"": ""plural""}"
kilm1241a-A_05_4-wap-7,"iyopuno smep paliyepana. Bi umaeau nouli, bi puaku bou ulap, sû worno roise. Wor nakap sû mopoyo. Uliyeno",riyopuno	smep	paliyepana	bi	umaeau	ne-uli	bi	puaku	bou	ule-p	sû	wor-no	roise	wor	nake-p	sû	mopo-yo	uliye-no,then	door	open.wide.PP	meat	high.up	go.thither-PROG	pig	head	back.limbs	be.there.PL-PC	fire	dog-INS	together	dog	sit-PC	fire	ashes-LOC	leave-3SG.OR.PP,"Then she opened the door wide. There was meat (hanging) high up, a pig's head and back limbs were there. Embers and a dog were there. The dog was sitting on the ashes. (Those were the things) they (had) left for her.",A_05_4-wap,7,kilm1241,kilm1241a,WORD_ALIGNED,"{""PP"": ""punctual past"", ""PROG"": ""progressive"", ""PL"": ""plural"", ""PC"": ""continuous past"", ""INS"": ""instrumental"", ""LOC"": ""locative"", ""SG"": ""singular"", ""OR"": ""recipient object""}"
kilm1241a-A_05_4-wap-8,"iyopuno kaikai kopopno kinipno. Riyopuno wonpappo pupno, pupno wonpappo",riyopuno	kaikai	k-pi-p-no	k-ni-p-no	riyopuno	wonpappo	pup-no	pup-no	wonpappo,then	food(TP)	SUB-make-PC-CO	SUB-eat-PC-CO	then	call.blowing.PP	shell-INS	shell-INS	call.blowing.PP,"Then, having prepared and eaten the food, she called out by blowing a horn. She blew a (conch) shell.",A_05_4-wap,8,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""SUB"": ""subordinating"", ""PC"": ""continuous past"", ""CO"": ""connective"", ""PP"": ""punctual past"", ""INS"": ""instrumental""}"
kilm1241a-A_05_4-wap-9,"noro pupno bekimporo, tumbuna Weiafi wuino. Nem kep Siyu. Tumbuna bekimpono",ono=ro	pup-no	bekim-po=ro	tumbuna	Weiafi	wui-no	nem	kep	Siyu	tumbuna	bekim-pi-no,man=EMPH	shell-INS	answer(TP)-LV.PP=EMPH	ancestor(TP)	Weiafi	answer-3SG.OR.PP	name	3SG.POSS	Siyu	ancestor(TP)	answer(TP)-LV-3SG.OR.PP,"A man replied with a shell, the ancestor Weiafi replied to her. His name is Siyu. The ancestor answered her.",A_05_4-wap,9,kilm1241,kilm1241a,WORD_ALIGNED,"{""EMPH"": ""emphatic"", ""INS"": ""instrumental"", ""TP"": ""from Tok Pisin"", ""LV"": ""light verb"", ""PP"": ""punctual past"", ""SG"": ""singular"", ""OR"": ""recipient object"", ""POSS"": ""possessive""}"
kilm1241a-A_05_4-wap-10,"apuesro woni. Epe aino kep woninip, epe aino wonwonnakeinep",Wapues=ro	woni	epe	ai-no	kep	woni-ini-p	epe	ai-no	woni-woni-nake-ini-p,Wapues=EMPH	call	mother	father-INS	3SG.POSS	call-NSG.OR-PC	mother	father-INS	call-call-DUR-NSG.OR-PC,Wapues calls out. She was calling for her mother and father; she kept on calling her parents.,A_05_4-wap,10,kilm1241,kilm1241a,WORD_ALIGNED,"{""EMPH"": ""emphatic"", ""INS"": ""instrumental"", ""SG"": ""singular"", ""POSS"": ""possessive"", ""NSG"": ""non-singular"", ""OR"": ""recipient object"", ""PC"": ""continuous past"", ""DUR"": ""durative""}"
kilm1241a-A_05_4-wap-11,"iyuro, Siyu bo Wapues wuinap pupno. Yipyo sepa",Siyu=ro	Siyu	bo	Wapues	wui-ne-p	pup-no	yip-yo	sepa,Siyu=EMPH	Siyu	sound	Wapues	answer-3SG.OR-PC	shell-INS	house-LOC	arrive.PP,"As for Siyu, he answered the calls of Wapues with a horn shell. He arrived at the house.",A_05_4-wap,11,kilm1241,kilm1241a,WORD_ALIGNED,"{""EMPH"": ""emphatic"", ""SG"": ""singular"", ""OR"": ""recipient object"", ""PC"": ""continuous past"", ""INS"": ""instrumental"", ""LOC"": ""locative"", ""PP"": ""punctual past""}"
kilm1241a-A_05_4-wap-12,"`Ah, de, ko de wonip? Ko kero epe aino woninip",ah	de	ko	de	woni-p	ko	ke=ro	epe	ai-no	woni-ini-p,ah	you	I	you	call-PC	I	TOP=EMPH	mother	father-INS	call-NSG.OR-PC,"(Wapues says) ``Ah, you, I was calling you? I was calling out for mother and father.”",A_05_4-wap,12,kilm1241,kilm1241a,WORD_ALIGNED,"{""PC"": ""continuous past"", ""TOP"": ""topic"", ""EMPH"": ""emphatic"", ""INS"": ""instrumental"", ""NSG"": ""non-singular"", ""OR"": ""recipient object""}"
kilm1241a-A_05_4-wap-13,e kemi asa pulo? Ko de ar wonmap. De ke milap! Ko ke epe aino woninip.',de	ke-mi	asa	pulo	ko	de	ar	woni-me-p	de	ke	mi-le-p	ko	ke	epe	ai-no	woni-ini-p,you	TOP-too	how	come.PP	I	you	NEG	call-2SG.OR-PC	you	TOP	ITER-go-IMP	I	TOP	mother	father-INS	call-NSG.OR-PC,"(Wapues continues), ``You, how did you come? I was not calling you. You go (away)! I was calling mother and father.”",A_05_4-wap,13,kilm1241,kilm1241a,WORD_ALIGNED,"{""TOP"": ""topic"", ""PP"": ""punctual past"", ""NEG"": ""negation"", ""SG"": ""singular"", ""OR"": ""recipient object"", ""PC"": ""continuous past"", ""ITER"": ""iterative"", ""IMP"": ""imperative 2nd person"", ""INS"": ""instrumental"", ""NSG"": ""non-singular""}"
kilm1241a-A_05_4-wap-14,"ob soreyap: eli bekulu, dop kep wisi, wapoyo nakap. Dob bîka ponap, smep musimayo",dob	soreye-p	eli	bekulu	dop	kep	wisi	wapo-yo	nake-p	dob	bî-ka	pi-ne-p	smep	musi-mayo,eye	realise.O.ANIM.SG-PC	fat	huge	skin	3SG.POSS	black	porch-LOC	sit-PC	eye	hole-PATH	LV-3SG.OR-PC	door	shut-MAL.PP,"She realised (that he was) a fat, huge (man) with black skin. He was sitting on the porch. She was looking at him through a hole (in the wall). She locked the door.",A_05_4-wap,14,kilm1241,kilm1241a,WORD_ALIGNED,"{""ANIM"": ""animate"", ""SG"": ""singular"", ""PC"": ""continuous past"", ""POSS"": ""possessive"", ""LOC"": ""locative"", ""PATH"": ""path"", ""LV"": ""light verb"", ""OR"": ""recipient object"", ""MAL"": ""malefactive"", ""PP"": ""punctual past""}"
kilm1241a-A_05_4-wap-15,iyopuno kaikai si. Yaup sûyo kiyowapno ya mappo. Bi si bese ap roise,riyopuno	kaikai	si	yaup	sû-yo	k-yowe-p-no	ya\_mappo	bi	si	bese	ap	roise,then	food(TP)	cook	water	fire-LOC	SUB-boil-PC-CO	stir.sago.PP	meat	cook.PP	tulip	spinach	together,"Then she cooked food. After boiling water on the fire, she stirred in sago and cooked meat with \textit{tulip} vegetables and spinach.",A_05_4-wap,15,kilm1241,kilm1241a,WORD_ALIGNED,"{""TP"": ""from Tok Pisin"", ""LOC"": ""locative"", ""SUB"": ""subordinating"", ""PC"": ""continuous past"", ""CO"": ""connective"", ""PP"": ""punctual past""}"
kilm1241a-A_05_4-wap-16,"îka ponamo, sukupuro. Koponamapno kinepno ekuka ar seku",bî-ka	ponamo	sukupu=ro	k-poname-p-no	k-ni-p-no	eku-ka	ar	seku,hole-PATH	give.3SG.OR.PP	bush.spirit=EMPH	SUB-give.3SG.OR-PC-CO	SUB-eat-PC-CO	anus-PATH	NEG	fall.PP,"She gave it to the bush spirit through a hole. When she had given it to him (and) he had eaten it, it did not fall out of his arse.'\footnote{The fact that Siyu digested the food in the normal way shows Wapues that he is a human and not a bush spirit.",A_05_4-wap,16,kilm1241,kilm1241a,WORD_ALIGNED,"{""PATH"": ""path"", ""SG"": ""singular"", ""OR"": ""recipient object"", ""PP"": ""punctual past"", ""EMPH"": ""emphatic"", ""SUB"": ""subordinating"", ""PC"": ""continuous past"", ""CO"": ""connective"", ""NEG"": ""negation""}"
kilm1241a-A_05_4-wap-17,"uelne: ``Oh, ono, upuna. Ko so sukupuro, yala ko koniyam.'",mueli-ne	oh	ono	upuna	ko	so	sukupu=ro	yala	ko	koniye-m,talk.to-3SG.OR	oh	man	alright	I	believe	bush.spirit=EMPH	MOD	I	swallow-POS,"She speaks to herself, ``Oh he's human. All right, I thought he is a bush spirit (and could therefore) devour me.”",A_05_4-wap,17,kilm1241,kilm1241a,WORD_ALIGNED,"{""SG"": ""singular"", ""OR"": ""recipient object"", ""EMPH"": ""emphatic"", ""MOD"": ""modal"", ""POS"": ""possibility""}"
kilm1241a-A_05_4-wap-18,apoyo nui dupikau punipino duruwa,wapo-yo	nui	dupikau	punipino	duruwa,porch-LOC	sleep	deep.darkness	morning	early.morning,"He sleeps on the porch, (from) deep darkness (to) the morning, (until) early morning.",A_05_4-wap,18,kilm1241,kilm1241a,WORD_ALIGNED,"{""LOC"": ""locative""}"
kilm1241a-A_05_4-wap-19,"uelne: ``De îlanap! De biliyo kanakewam, de îlanewe epika",mueli-ne	de	îlane-p	de	bili-yo	k-nake-we-m	de	îlane-we	epi-ka,talk.to-3SG.OR	you	give.passage-IMP	you	opening-LOC	PROH-sit-TER-PROH	you	give.passage-TER	side-PATH,"She says to him: ``Make room! You can't sit (in front of) the door, move aside!''",A_05_4-wap,19,kilm1241,kilm1241a,WORD_ALIGNED,"{""SG"": ""singular"", ""OR"": ""recipient object"", ""IMP"": ""imperative 2nd person"", ""LOC"": ""locative"", ""PROH"": ""prohibitive"", ""TER"": ""terminative"", ""PATH"": ""path""}"
kilm1241a-A_05_4-wap-20,"o ike seleyo le, dueyo le.'' Smep paliyo, lo",ko\_ike	sele-yo	le	due-yo	le	smep	paliyo	lo,I.myself	garden-LOC	go	sago.swamp-LOC	go	door	open.PP	go.PP,"(Wapues continues), ``I'm going to the garden and the sago swamp myself.'' She opened the door and left.",A_05_4-wap,20,kilm1241,kilm1241a,WORD_ALIGNED,"{""LOC"": ""locative"", ""PP"": ""punctual past""}"
kilm1241a-A_05_4-wap-21,kiro Siyu muelno: ``Pu de arka ipiyewilipi?',uki=ro	Siyu	mueli-no	pu	de	arka	ipiye\_wili-pi,husband=EMPH	Siyu	talk.to-3SG.OR.PP	water	you	where	bucket_carry-LV,The (prospective) husband Siyu said to her: ``From where do you get buckets of water?”,A_05_4-wap,21,kilm1241,kilm1241a,WORD_ALIGNED,"{""EMPH"": ""emphatic"", ""SG"": ""singular"", ""OR"": ""recipient object"", ""PP"": ""punctual past"", ""LV"": ""light verb""}"
